"play_id","player_id","pos_x","pos_y","event_code","event_description"
"HHBABZX7FSPIM0BC","kcuBJi3e",116.024591894274,244.931410783365,4,"Ball was caught"
"1XEEGLBBFSPRVFWA","uQoFBicn",116.065386878357,244.010483833567,3,"Ball was hit"
"1XEEGLBBFSPRVFWA","IJ59CaY6",14.3093413119874,313.965235405326,3,"Ball was hit"
"1XEEGLBBFSPRVFWA","efAYKVuK",-110.563319760586,278.559509183444,3,"Ball was hit"
"SP0RKHG4QTWC6UDV","vu9Oh7zq",-128.370140444864,282.879270691465,3,"Ball was hit"
"SP0RKHG4QTWC6UDV","Qynu99HJ",13.2303126328013,319.745616941182,3,"Ball was hit"
"SP0RKHG4QTWC6UDV","V8SVWKM0",138.658812671269,268.26903217676,3,"Ball was hit"
"A2UEKP8OS2LNQMGH","k39nc7fg",-120.537098474864,277.525489950622,3,"Ball was hit"
"A2UEKP8OS2LNQMGH","nlVUAMZu",25.9647349599731,314.042925329366,3,"Ball was hit"
"A2UEKP8OS2LNQMGH","Y2qcQQiE",138.328331915005,255.023808532502,3,"Ball was hit"
"F936XBUNEO1J3IFJ","hFlMMT9B",151.141083961479,280.732130220877,3,"Ball was hit"
"F936XBUNEO1J3IFJ","avsN0oIK",13.0439967116871,343.22422735522,3,"Ball was hit"
"F936XBUNEO1J3IFJ","FbpDUiFd",-132.757416196116,291.107155956055,3,"Ball was hit"
"MJWYFH82C7QCV0UA","B1qLZfIM",127.822564147351,337.37096907578,4,"Ball was caught"
"MJWYFH82C7QCV0UA","dlztymmZ",136.41159304243,339.165692511408,4,"Ball was caught"
"MJWYFH82C7QCV0UA","yXMKOunX",-109.748490965558,190.568905131073,4,"Ball was caught"
"QQ15O9MSUM7J5HB4","YKSQJNF3",12.1382541396057,331.757860142814,3,"Ball was hit"
"QQ15O9MSUM7J5HB4","FbpDUiFd",-133.633035381878,271.663281501642,3,"Ball was hit"
"QQ15O9MSUM7J5HB4","avsN0oIK",147.886875728259,273.817379425856,3,"Ball was hit"
"9ZPNZEUFCKEA2VHF","yXMKOunX",102.387626945851,216.233886328851,4,"Ball was caught"
"9ZPNZEUFCKEA2VHF","B1qLZfIM",-150.662346319379,306.472660251016,4,"Ball was caught"
"9ZPNZEUFCKEA2VHF","dlztymmZ",-165.47803715668,311.097947169812,4,"Ball was caught"
"TEQDD9Y14Q08UZ9E","HWH9EFVb",-131.588657205627,215.667557520363,3,"Ball was hit"
"TEQDD9Y14Q08UZ9E","9i1qenUF",-14.1243405930173,292.731591087537,3,"Ball was hit"
"TEQDD9Y14Q08UZ9E","A7Q7CrgG",104.586961612976,257.109034657418,3,"Ball was hit"
"DMSWBVFASN2LVPGL","ZHqgfr51",126.608572620483,222.835895952868,3,"Ball was hit"
"DMSWBVFASN2LVPGL","yCrK09pI",-136.327895081289,253.935745876527,3,"Ball was hit"
"DMSWBVFASN2LVPGL","TuzGOtDh",-2.01130111891759,313.40334222311,3,"Ball was hit"
"MFWCCQHL25NC1P80","NgUpvLOr",-49.6732887176944,291.564864668305,4,"Ball was caught"
"MFWCCQHL25NC1P80","xAxmOLGO",58.1482088434652,262.364905870313,4,"Ball was caught"
"MFWCCQHL25NC1P80","lD0PNMpD",2.47886993987721,278.84258406357,4,"Ball was caught"
"SZUL0PYKSUSC5QO6","OoNYTHf6",-124.935987564247,251.318218491411,4,"Ball was caught"
"SZUL0PYKSUSC5QO6","M7BtR2lG",120.696865180727,234.918796295711,4,"Ball was caught"
"SZUL0PYKSUSC5QO6","cRxpiiEL",17.5820894501636,305.371404208447,4,"Ball was caught"
"PTI5S9L7VY4187S1","y0RrlPxM",125.467753993778,320.76226253958,4,"Ball was caught"
"PTI5S9L7VY4187S1","i6nBr6qA",-82.6863041724981,181.25149170558,4,"Ball was caught"
"E9T7OAJFBROBU3AX","QEyTO46K",6.09031577578801,316.727783558494,4,"Ball was caught"
"E9T7OAJFBROBU3AX","GwuK30Kf",-106.995031418276,244.722424185636,4,"Ball was caught"
"E9T7OAJFBROBU3AX","uUuxAMKd",126.29339266685,257.657408447438,4,"Ball was caught"
"73VTFD3IT399PE6T","4C7ZtSmF",74.6798275089126,271.719952570202,4,"Ball was caught"
"73VTFD3IT399PE6T","K2MabmRK",-106.725878346106,229.107539004507,4,"Ball was caught"
"73VTFD3IT399PE6T","B1qLZfIM",9.6338393916391,229.897784344131,4,"Ball was caught"
"TGG4BUMKKQ1SEI8Q","K2X7N3RO",-111.542348022097,276.586143470962,3,"Ball was hit"
"TGG4BUMKKQ1SEI8Q","GR11wwzx",24.5645103177769,310.738194232241,3,"Ball was hit"
"TGG4BUMKKQ1SEI8Q","TB5nDENV",130.839316885144,251.884613042006,3,"Ball was hit"
"58MI7ZYHS2X8YTIG","efAYKVuK",-109.0598602044,285.840541321278,3,"Ball was hit"
